Run Name,Run 2
Run Date,04:53:05 PM   02-28-14
Method Name,gradient1_0_40_Group_6_2/28.2
Export Format Version, 1.00
Method ID, 1884
Points/Second, 5.00
Number of Records,  18686
Offset from Run Start Time,00:00:00
Run End Time,01:02:17
Time,Second
QuadTec 1, (280.0 nm), AU
Trace 2,<Not Selected>
Gradient Pump,%B
QuadTec 3, (214.0 nm), AU
Trace 4,<Not Selected>
Conductivity,mS/cm
Trace 6,<Not Available>
GP Pressure,PSI
Volume,ml
Fraction,<Not Available>
Time,QuadTec 1,Gradient Pump,QuadTec 3,Conductivity,GP Pressure,Volume
    84.4,-0.000026,  0,-0.000205,   5.773,   85,     1.4
    84.6,-0.000026,  0,-0.000134,   5.779,   85,     1.4
    84.8,-0.000032,  0,-0.000232,   5.777,   85,     1.4
    85.0,-0.000026,  0,-0.000423,   5.776,   85,     1.4
    85.2,-0.000026,  0,-0.000679,   5.778,   85,     1.4
    85.4,-0.000032,  0,-0.000690,   5.773,   85,     1.4
    85.6,-0.000026,  0,-0.000608,   5.777,   85,     1.4
    85.8,-0.000026,  0,-0.000451,   5.776,   86,     1.4
    86.0,-0.000023,  0,-0.000364,   5.779,   87,     1.4
    86.2,-0.000016,  0,-0.000282,   5.778,   86,     1.4
    86.4,-0.000016,  0,-0.000200,   5.778,   85,     1.4
    86.6,-0.000014,  0,-0.000189,   5.778,   85,     1.4
    86.8,-0.000016,  0,-0.000210,   5.769,   85,     1.4
    87.0,-0.000016,  0,-0.000275,   5.779,   84,     1.5
    87.2,-0.000014,  0,-0.000263,   5.776,   84,     1.5
    87.4,-0.000016,  0,-0.000247,   5.776,   85,     1.5
    87.6,-0.000016,  0,-0.000214,   5.776,   86,     1.5
    87.8,-0.000011,  0,-0.000214,   5.781,   86,     1.5
    88.0,-0.000011,  0,-0.000214,   5.777,   86,     1.5
    88.2,-0.000011,  0,-0.000219,   5.779,   86,     1.5
    88.4,-0.000015,  0,-0.000235,   5.774,   85,     1.5
    88.6,-0.000018,  0,-0.000224,   5.772,   86,     1.5
    88.8,-0.000015,  0,-0.000219,   5.779,   87,     1.5
    89.0,-0.000021,  0,-0.000203,   5.781,   86,     1.5
    89.2,-0.000015,  0,-0.000186,   5.778,   85,     1.5
    89.4,-0.000012,  0,-0.000164,   5.780,   87,     1.5
    89.6,-0.000021,  0,-0.000153,   5.775,   89,     1.5
    89.8,-0.000015,  0,-0.000164,   5.781,   86,     1.5
    90.0,-0.000012,  0,-0.000191,   5.783,   84,     1.5
    90.2,-0.000021,  0,-0.000219,   5.783,   84,     1.5
    90.4,-0.000015,  0,-0.000214,   5.782,   85,     1.5
    90.6,-0.000012,  0,-0.000198,   5.781,   85,     1.5
    90.8,-0.000021,  0,-0.000170,   5.783,   85,     1.5
    91.0,-0.000015,  0,-0.000159,   5.783,   84,     1.5
    91.2,-0.000015,  0,-0.000170,   5.778,   84,     1.5
    91.4,-0.000019,  0,-0.000203,   5.778,   84,     1.5
    91.6,-0.000012,  0,-0.000170,   5.778,   85,     1.5
    91.8,-0.000012,  0,-0.000105,   5.781,   86,     1.5
    92.0,-0.000013,  0,-0.000035,   5.783,   87,     1.5
    92.2,-0.000011,  0,-0.000035,   5.781,   86,     1.5
    92.4,-0.000004,  0,-0.000056,   5.782,   86,     1.5
    92.6,-0.000004,  0,-0.000109,   5.782,   84,     1.5
    92.8,-0.000011,  0,-0.000121,   5.778,   83,     1.5
    93.0,-0.000007,  0,-0.000109,   5.783,   84,     1.6
    93.2,-0.000001,  1,-0.000104,   5.779,   85,     1.6
    93.4,-0.000005,  1,-0.000083,   5.781,   85,     1.6
    93.6,-0.000005,  1,-0.000040,   5.784,   85,     1.6
    93.8,-0.000003,  1,0.000021,   5.788,   85,     1.6
    94.0,-0.000003,  1,0.000010,   5.778,   86,     1.6
    94.2,-0.000008,  1,-0.000017,   5.781,   86,     1.6
    94.4,-0.000008,  1,-0.000066,   5.783,   85,     1.6
    94.6,-0.000008,  1,-0.000087,   5.786,   85,     1.6
    94.8,-0.000001,  1,-0.000113,   5.782,   85,     1.6
    95.0,-0.000001,  1,-0.000162,   5.783,   85,     1.6
    95.2,-0.000008,  1,-0.000178,   5.784,   85,     1.6
    95.4,-0.000001,  1,-0.000189,   5.779,   85,     1.6
    95.6,-0.000001,  1,-0.000194,   5.784,   84,     1.6
    95.8,-0.000008,  1,-0.000146,   5.783,   87,     1.6
    96.0,-0.000001,  1,-0.000048,   5.780,   89,     1.6
    96.2,-0.000001,  1,0.000078,   5.786,   87,     1.6
    96.4,0.000001,  1,0.000078,   5.781,   85,     1.6
    96.6,0.000010,  1,0.000018,   5.780,   85,     1.6
    96.8,0.000010,  1,-0.000095,   5.787,   85,     1.6
    97.0,0.000013,  1,-0.000111,   5.787,   85,     1.6
    97.2,0.000013,  1,-0.000100,   5.780,   85,     1.6
    97.4,0.000016,  1,-0.000073,   5.788,   85,     1.6
    97.6,0.000018,  1,-0.000029,   5.785,   84,     1.6
    97.8,0.000018,  1,0.000009,   5.786,   85,     1.6
    98.0,0.000021,  1,0.000036,   5.783,   85,     1.6
    98.2,0.000024,  1,0.000058,   5.783,   86,     1.6
    98.4,0.000026,  1,-0.000101,   5.788,   86,     1.6
    98.6,0.000029,  1,-0.000347,   5.787,   85,     1.6
    98.8,0.000035,  1,-0.000697,   5.785,   84,     1.6
    99.0,0.000037,  1,-0.000654,   5.781,   85,     1.6
    99.2,0.000043,  1,-0.000479,   5.786,   85,     1.7
    99.4,0.000045,  1,-0.000178,   5.783,   85,     1.7
    99.6,0.000043,  1,-0.000085,   5.785,   86,     1.7
    99.8,0.000045,  1,-0.000024,   5.783,   85,     1.7
   100.0,0.000045,  1,-0.000018,   5.784,   84,     1.7
   100.2,0.000045,  1,0.000020,   5.784,   85,     1.7
   100.4,0.000051,  1,0.000048,   5.784,   87,     1.7
   100.6,0.000053,  1,0.000087,   5.784,   87,     1.7
   100.8,0.000056,  1,0.000142,   5.781,   86,     1.7
   101.0,0.000059,  1,0.000202,   5.787,   86,     1.7
   101.2,0.000061,  1,0.000256,   5.786,   85,     1.7
   101.4,0.000059,  1,0.000289,   5.786,   85,     1.7
   101.6,0.000059,  1,0.000338,   5.785,   86,     1.7
   101.8,0.000055,  1,0.000361,   5.783,   85,     1.7
   102.0,0.000064,  1,0.000356,   5.783,   84,     1.7
   102.2,0.000067,  1,0.000346,   5.784,   85,     1.7
   102.4,0.000069,  1,0.000291,   5.781,   85,     1.7
   102.6,0.000069,  1,0.000275,   5.783,   85,     1.7
   102.8,0.000067,  1,0.000270,   5.784,   85,     1.7
   103.0,0.000069,  1,0.000264,   5.783,   85,     1.7
   103.2,0.000072,  1,0.000270,   5.782,   85,     1.7
   103.4,0.000075,  1,0.000281,   5.784,   85,     1.7
   103.6,0.000075,  1,0.000320,   5.783,   85,     1.7
   103.8,0.000075,  1,0.000369,   5.783,   85,     1.7
   104.0,0.000075,  1,0.000429,   5.785,   85,     1.7
   104.2,0.000075,  1,0.000511,   5.782,   85,     1.7
   104.4,0.000075,  1,0.000500,   5.781,   84,     1.7
   104.6,0.000075,  1,0.000457,   5.778,   85,     1.7
   104.8,0.000077,  1,0.000382,   5.785,   85,     1.7
   105.0,0.000080,  1,0.000398,   5.778,   85,     1.8
   105.2,0.000080,  1,0.000459,   5.782,   85,     1.8
   105.4,0.000083,  1,0.000530,   5.779,   85,     1.8
   105.6,0.000079,  1,0.000552,   5.781,   86,     1.8
   105.8,0.000073,  1,0.000552,   5.781,   86,     1.8
   106.0,0.000073,  1,0.000536,   5.783,   85,     1.8
   106.2,0.000070,  1,0.000542,   5.779,   85,     1.8
   106.4,0.000076,  1,0.000526,   5.777,   85,     1.8
   106.6,0.000076,  1,0.000499,   5.777,   87,     1.8
   106.8,0.000070,  1,0.000510,   5.781,   88,     1.8
   107.0,0.000073,  1,0.000515,   5.779,   86,     1.8
   107.2,0.000073,  1,0.000560,   5.779,   84,     1.8
   107.4,0.000070,  1,0.000592,   5.778,   84,     1.8
   107.6,0.000076,  1,0.000560,   5.780,   85,     1.8
   107.8,0.000076,  1,0.000495,   5.778,   85,     1.8
   108.0,0.000070,  1,0.000414,   5.779,   85,     1.8
   108.2,0.000073,  1,0.000402,   5.776,   84,     1.8
   108.4,0.000071,  1,0.000431,   5.775,   84,     1.8
   108.6,0.000064,  1,0.000492,   5.779,   84,     1.8
   108.8,0.000068,  1,0.000530,   5.780,   85,     1.8
   109.0,0.000065,  1,0.000541,   5.778,   86,     1.8
   109.2,0.000056,  1,0.000564,   5.782,   87,     1.8
   109.4,0.000060,  1,0.000607,   5.777,   86,     1.8
   109.6,0.000060,  1,0.000662,   5.778,   85,     1.8
   109.8,0.000051,  1,0.000723,   5.777,   84,     1.8
   110.0,0.000049,  1,0.000755,   5.778,   83,     1.8
   110.2,0.000049,  1,0.000789,   5.781,   84,     1.8
   110.4,0.000043,  1,0.000795,   5.778,   86,     1.8
   110.6,0.000047,  1,0.000806,   5.777,   85,     1.8
   110.8,0.000044,  1,0.000823,   5.776,   84,     1.8
   111.0,0.000041,  1,0.000807,   5.776,   86,     1.9
   111.2,0.000043,  1,0.000796,   5.775,   87,     1.9
   111.4,0.000043,  1,0.000796,   5.773,   86,     1.9
   111.6,0.000043,  1,0.000780,   5.775,   85,     1.9
   111.8,0.000043,  1,0.000812,   5.774,   85,     1.9
   112.0,0.000043,  1,0.000861,   5.775,   85,     1.9
   112.2,0.000036,  1,0.000943,   5.775,   86,     1.9
   112.4,0.000043,  1,0.000938,   5.773,   86,     1.9
   112.6,0.000043,  1,0.000895,   5.774,   85,     1.9
   112.8,0.000045,  1,0.000813,   5.773,   84,     1.9
   113.0,0.000041,  1,0.000824,   5.770,   86,     1.9
   113.2,0.000041,  1,0.000852,   5.775,   89,     1.9
   113.4,0.000049,  1,0.000884,   5.768,   87,     1.9
   113.6,0.000046,  1,0.000901,   5.773,   86,     1.9
   113.8,0.000057,  1,0.000923,   5.770,   85,     1.9
   114.0,0.000065,  1,0.000934,   5.768,   85,     1.9
   114.2,0.000071,  1,0.000978,   5.771,   86,     1.9
   114.4,0.000080,  1,0.001015,   5.771,   86,     1.9
   114.6,0.000085,  1,0.001081,   5.771,   85,     1.9
   114.8,0.000091,  1,0.001093,   5.765,   84,     1.9
   115.0,0.000093,  1,0.001060,   5.769,   85,     1.9
   115.2,0.000101,  1,0.001017,   5.770,   86,     1.9
   115.4,0.000107,  1,0.001012,   5.768,   86,     1.9
   115.6,0.000115,  1,0.001007,   5.770,   86,     1.9
   115.8,0.000126,  1,0.001002,   5.769,   85,     1.9
   116.0,0.000136,  1,0.001008,   5.767,   85,     1.9
   116.2,0.000144,  1,0.001020,   5.766,   85,     1.9
   116.4,0.000162,  1,0.001027,   5.766,   85,     1.9
   116.6,0.000167,  1,0.001072,   5.771,   85,     1.9
   116.8,0.000172,  1,0.001150,   5.769,   86,     1.9
   117.0,0.000190,  1,0.001228,   5.770,   85,     2.0
   117.2,0.000198,  1,0.001289,   5.765,   84,     2.0
   117.4,0.000199,  1,0.001350,   5.767,   86,     2.0
   117.6,0.000212,  1,0.001411,   5.764,   88,     2.0
   117.8,0.000226,  1,0.001472,   5.764,   87,     2.0
   118.0,0.000237,  1,0.001505,   5.761,   85,     2.0
   118.2,0.000250,  1,0.001528,   5.761,   85,     2.0
   118.4,0.000263,  1,0.001541,   5.759,   85,     2.0
   118.6,0.000274,  1,0.001619,   5.766,   85,     2.0
   118.8,0.000281,  1,0.001702,   5.768,   86,     2.0
   119.0,0.000294,  1,0.001802,   5.763,   85,     2.0
   119.2,0.000310,  1,0.001863,   5.762,   84,     2.0
   119.4,0.000325,  1,0.001936,   5.765,   84,     2.0
   119.6,0.000341,  1,0.001993,   5.765,   84,     2.0
   119.8,0.000367,  1,0.002104,   5.765,   85,     2.0
   120.0,0.000388,  1,0.002232,   5.768,   85,     2.0
   120.2,0.000403,  1,0.002375,   5.763,   86,     2.0
   120.4,0.000422,  1,0.002481,   5.761,   87,     2.0
   120.6,0.000443,  1,0.002582,   5.763,   86,     2.0
   120.8,0.000458,  1,0.002644,   5.763,   85,     2.0
   121.0,0.000483,  1,0.002729,   5.762,   85,     2.0
   121.2,0.000502,  1,0.002780,   5.760,   84,     2.0
   121.4,0.000514,  1,0.002837,   5.762,   84,     2.0
   121.6,0.000534,  1,0.002922,   5.763,   84,     2.0
   121.8,0.000548,  1,0.002990,   5.761,   85,     2.0
   122.0,0.000565,  1,0.003069,   5.762,   86,     2.0
   122.2,0.000599,  1,0.003198,   5.763,   86,     2.0
   122.4,0.000637,  1,0.003343,   5.761,   86,     2.0
   122.6,0.000667,  1,0.003505,   5.757,   85,     2.0
   122.8,0.000694,  1,0.003606,   5.763,   85,     2.0
   123.0,0.000718,  1,0.003708,   5.764,   86,     2.0
   123.2,0.000750,  1,0.003754,   5.760,   87,     2.1
   123.4,0.000782,  1,0.003650,   5.756,   86,     2.1
   123.6,0.000817,  1,0.003470,   5.763,   85,     2.1
   123.8,0.000855,  1,0.003202,   5.759,   87,     2.1
   124.0,0.000892,  1,0.003326,   5.762,   89,     2.1
   124.2,0.000930,  1,0.003610,   5.760,   87,     2.1
   124.4,0.000973,  1,0.004054,   5.763,   84,     2.1
   124.6,0.001013,  1,0.004344,   5.758,   85,     2.1
   124.8,0.001053,  1,0.004618,   5.758,   85,     2.1
   125.0,0.001093,  1,0.004891,   5.760,   85,     2.1
   125.2,0.001134,  1,0.005088,   5.761,   85,     2.1
   125.4,0.001171,  1,0.005241,   5.763,   84,     2.1
   125.6,0.001214,  1,0.005361,   5.761,   84,     2.1
   125.8,0.001253,  1,0.005547,   5.760,   85,     2.1
   126.0,0.001296,  1,0.005755,   5.759,   85,     2.1
   126.2,0.001347,  1,0.005974,   5.755,   85,     2.1
   126.4,0.001392,  1,0.006155,   5.758,   86,     2.1
   126.6,0.001452,  1,0.006319,   5.763,   85,     2.1
   126.8,0.001508,  1,0.006462,   5.760,   85,     2.1
   127.0,0.001556,  1,0.006620,   5.759,   84,     2.1
   127.2,0.001616,  1,0.006800,   5.760,   83,     2.1
   127.4,0.001675,  1,0.006964,   5.762,   85,     2.1
   127.6,0.001728,  1,0.007145,   5.760,   87,     2.1
   127.8,0.001796,  1,0.007208,   5.760,   85,     2.1
   128.0,0.001858,  1,0.007222,   5.760,   84,     2.1
   128.2,0.001916,  1,0.007203,   5.760,   86,     2.1
   128.4,0.001987,  1,0.007390,   5.763,   87,     2.1
   128.6,0.002054,  1,0.007651,   5.761,   87,     2.1
   128.8,0.002112,  1,0.007979,   5.760,   86,     2.1
   129.0,0.002183,  1,0.008044,   5.758,   85,     2.2
   129.2,0.002251,  1,0.008008,   5.764,   85,     2.2
   129.4,0.002309,  1,0.007876,   5.759,   85,     2.2
   129.6,0.002382,  1,0.008103,   5.762,   85,     2.2
   129.8,0.002450,  1,0.008471,   5.760,   84,     2.2
   130.0,0.002508,  1,0.008979,   5.760,   84,     2.2
   130.2,0.002582,  1,0.009342,   5.764,   85,     2.2
   130.4,0.002654,  1,0.009705,   5.761,   86,     2.2
   130.6,0.002723,  1,0.010056,   5.760,   86,     2.2
   130.8,0.002808,  1,0.010414,   5.761,   85,     2.2
   131.0,0.002873,  1,0.010778,   5.764,   86,     2.2
   131.2,0.002923,  1,0.011108,   5.764,   86,     2.2
   131.4,0.002983,  1,0.011381,   5.760,   86,     2.2
   131.6,0.003026,  1,0.011657,   5.762,   85,     2.2
   131.8,0.003090,  1,0.011864,   5.765,   84,     2.2
   132.0,0.003172,  1,0.012121,   5.761,   83,     2.2
   132.2,0.003257,  1,0.012401,   5.763,   84,     2.2
   132.4,0.003338,  1,0.012665,   5.765,   85,     2.2
   132.6,0.003419,  1,0.012917,   5.769,   85,     2.2
   132.8,0.003502,  1,0.013164,   5.768,   86,     2.2
   133.0,0.003586,  1,0.013377,   5.769,   86,     2.2
   133.2,0.003667,  1,0.013635,   5.764,   87,     2.2
   133.4,0.003748,  1,0.013933,   5.761,   86,     2.2
   133.6,0.003834,  1,0.014226,   5.761,   85,     2.2
   133.8,0.003915,  1,0.014450,   5.766,   85,     2.2
   134.0,0.003999,  1,0.014623,   5.765,   85,     2.2
   134.2,0.004083,  1,0.014780,   5.772,   85,     2.2
   134.4,0.004160,  1,0.014976,   5.770,   84,     2.2
   134.6,0.004239,  1,0.015166,   5.775,   87,     2.2
   134.8,0.004325,  1,0.015368,   5.768,   90,     2.2
   135.0,0.004413,  1,0.015541,   5.772,   87,     2.3
   135.2,0.004512,  1,0.015685,   5.770,   84,     2.3
   135.4,0.004604,  1,0.015842,   5.771,   84,     2.3
   135.6,0.004689,  1,0.016004,   5.775,   84,     2.3
   135.8,0.004788,  1,0.016148,   5.775,   85,     2.3
   136.0,0.004882,  1,0.016304,   5.777,   86,     2.3
   136.2,0.004965,  1,0.016460,   5.779,   85,     2.3
   136.4,0.005064,  1,0.016587,   5.780,   83,     2.3
   136.6,0.005156,  1,0.016725,   5.780,   84,     2.3
   136.8,0.005244,  1,0.016818,   5.784,   85,     2.3
   137.0,0.005340,  1,0.016870,   5.785,   85,     2.3
   137.2,0.005432,  1,0.016917,   5.784,   86,     2.3
   137.4,0.005521,  1,0.016929,   5.787,   85,     2.3
   137.6,0.005622,  1,0.016976,   5.787,   85,     2.3
   137.8,0.005712,  1,0.017000,   5.793,   85,     2.3
   138.0,0.005801,  1,0.017012,   5.793,   85,     2.3
   138.2,0.005895,  1,0.017058,   5.794,   85,     2.3
   138.4,0.005987,  1,0.017099,   5.798,   86,     2.3
   138.6,0.006074,  1,0.017133,   5.805,   85,     2.3
   138.8,0.006161,  1,0.016863,   5.809,   84,     2.3
   139.0,0.006258,  1,0.016422,   5.811,   85,     2.3
   139.2,0.006354,  1,0.015833,   5.808,   87,     2.3
   139.4,0.006451,  1,0.015747,   5.811,   87,     2.3
   139.6,0.006546,  1,0.015815,   5.816,   87,     2.3
   139.8,0.006633,  1,0.016049,   5.818,   86,     2.3
   140.0,0.006718,  1,0.016117,   5.824,   86,     2.3
   140.2,0.006807,  1,0.016184,   5.824,   86,     2.3
   140.4,0.006897,  1,0.016233,   5.829,   86,     2.3
   140.6,0.006984,  1,0.016186,   5.834,   85,     2.3
   140.8,0.007078,  1,0.016081,   5.838,   84,     2.3
   141.0,0.007165,  1,0.015931,   5.843,   85,     2.4
   141.2,0.007247,  1,0.015768,   5.846,   86,     2.4
   141.4,0.007320,  1,0.015577,   5.855,   85,     2.4
   141.6,0.007391,  1,0.015364,   5.853,   84,     2.4
   141.8,0.007444,  1,0.015110,   5.859,   86,     2.4
   142.0,0.007499,  1,0.014805,   5.866,   87,     2.4
   142.2,0.007571,  1,0.014466,   5.871,   86,     2.4
   142.4,0.007660,  1,0.014172,   5.880,   85,     2.4
   142.6,0.007749,  1,0.013860,   5.887,   85,     2.4
   142.8,0.007838,  1,0.013567,   5.891,   85,     2.4
   143.0,0.007917,  1,0.013221,   5.899,   84,     2.4
   143.2,0.007993,  1,0.012859,   5.903,   84,     2.4
   143.4,0.008078,  1,0.012474,   5.914,   85,     2.4
   143.6,0.008162,  1,0.012061,   5.921,   85,     2.4
   143.8,0.008240,  1,0.011614,   5.928,   86,     2.4
   144.0,0.008316,  1,0.011156,   5.942,   86,     2.4
   144.2,0.008385,  1,0.010688,   5.949,   86,     2.4
   144.4,0.008466,  1,0.010197,   5.957,   85,     2.4
   144.6,0.008542,  1,0.009690,   5.967,   86,     2.4
   144.8,0.008612,  1,0.009183,   5.978,   87,     2.4
   145.0,0.008690,  1,0.008648,   5.985,   86,     2.4
   145.2,0.008761,  1,0.008125,   5.996,   85,     2.4
   145.4,0.008828,  1,0.007569,   6.004,   87,     2.4
   145.6,0.008903,  1,0.006986,   6.021,   88,     2.4
   145.8,0.008974,  1,0.006376,   6.029,   86,     2.4
   146.0,0.009038,  1,0.005755,   6.039,   84,     2.4
   146.2,0.009113,  1,0.005107,   6.050,   85,     2.4
   146.4,0.009184,  1,0.004432,   6.066,   85,     2.4
   146.6,0.009243,  1,0.003898,   6.072,   85,     2.4
   146.8,0.009313,  1,0.003432,   6.092,   85,     2.4
   147.0,0.009376,  1,0.003004,   6.102,   84,     2.5
   147.2,0.009436,  1,0.002644,   6.117,   84,     2.5
   147.4,0.009500,  1,0.002067,   6.136,   85,     2.5
   147.6,0.009566,  1,0.001446,   6.150,   85,     2.5
   147.8,0.009626,  1,0.000771,   6.163,   86,     2.5
   148.0,0.009689,  1,0.000129,   6.182,   86,     2.5
   148.2,0.009749,  1,-0.000522,   6.197,   85,     2.5
   148.4,0.009804,  1,-0.001179,   6.215,   85,     2.5
   148.6,0.009853,  1,-0.001823,   6.228,   85,     2.5
   148.8,0.009905,  1,-0.002454,   6.247,   85,     2.5
   149.0,0.009948,  1,-0.003095,   6.265,   86,     2.5
   149.2,0.009992,  1,-0.003660,   6.282,   87,     2.5
   149.4,0.010036,  1,-0.004192,   6.308,   85,     2.5
   149.6,0.010070,  1,-0.004680,   6.322,   84,     2.5
   149.8,0.010115,  1,-0.005258,   6.344,   86,     2.5
   150.0,0.010156,  1,-0.005884,   6.362,   88,     2.5
   150.2,0.010191,  1,-0.006528,   6.382,   87,     2.5
   150.4,0.010238,  1,-0.007087,   6.408,   86,     2.5
   150.6,0.010278,  1,-0.007622,   6.421,   85,     2.5
   150.8,0.010299,  1,-0.008124,   6.447,   85,     2.5
   151.0,0.010330,  1,-0.008579,   6.466,   85,     2.5
   151.2,0.010353,  1,-0.009000,   6.492,   84,     2.5
   151.4,0.010380,  1,-0.009378,   6.518,   84,     2.5
   151.6,0.010405,  1,-0.009772,   6.531,   84,     2.5
   151.8,0.010432,  1,-0.010131,   6.563,   84,     2.5
   152.0,0.010453,  1,-0.010490,   6.578,   84,     2.5
   152.2,0.010478,  1,-0.010812,   6.604,   85,     2.5
   152.4,0.010503,  1,-0.011110,   6.630,   86,     2.5
   152.6,0.010518,  1,-0.011392,   6.658,   86,     2.5
   152.8,0.010537,  1,-0.011604,   6.679,   86,     2.5
   153.0,0.010560,  1,-0.011778,   6.705,   85,     2.5
   153.2,0.010577,  1,-0.011936,   6.730,   85,     2.6
   153.4,0.010590,  1,-0.012046,   6.762,   84,     2.6
   153.6,0.010599,  1,-0.012089,   6.778,   83,     2.6
   153.8,0.010607,  1,-0.012128,   6.804,   84,     2.6
   154.0,0.010612,  1,-0.012134,   6.835,   85,     2.6
   154.2,0.010612,  1,-0.012101,   6.861,   85,     2.6
   154.4,0.010615,  1,-0.012052,   6.889,   86,     2.6
   154.6,0.010618,  1,-0.011959,   6.914,   86,     2.6
   154.8,0.010618,  1,-0.011833,   6.938,   85,     2.6
   155.0,0.010615,  1,-0.011691,   6.967,   85,     2.6
   155.2,0.010610,  1,-0.011454,   6.991,   85,     2.6
   155.4,0.010593,  1,-0.011146,   7.025,   86,     2.6
   155.6,0.010579,  1,-0.010790,   7.049,   86,     2.6
   155.8,0.010566,  1,-0.010475,   7.074,   85,     2.6
   156.0,0.010544,  1,-0.010147,   7.099,   84,     2.6
   156.2,0.010522,  1,-0.009812,   7.126,   86,     2.6
   156.4,0.010503,  1,-0.009371,   7.155,   89,     2.6
   156.6,0.010475,  1,-0.008864,   7.177,   87,     2.6
   156.8,0.010451,  1,-0.008297,   7.208,   86,     2.6
   157.0,0.010429,  1,-0.007822,   7.234,   86,     2.6
   157.2,0.010401,  1,-0.007374,   7.258,   86,     2.6
   157.4,0.010374,  1,-0.006920,   7.289,   86,     2.6
   157.6,0.010341,  1,-0.006492,   7.308,   85,     2.6
   157.8,0.010305,  1,-0.005919,   7.334,   85,     2.6
   158.0,0.010272,  1,-0.005329,   7.356,   84,     2.6
   158.2,0.010237,  1,-0.004692,   7.378,   85,     2.6
   158.4,0.010198,  1,-0.004008,   7.404,   86,     2.6
   158.6,0.010157,  1,-0.003295,   7.424,   86,     2.6
   158.8,0.010113,  1,-0.002520,   7.447,   86,     2.6
   159.0,0.010064,  1,-0.001853,   7.464,   85,     2.7
   159.2,0.010018,  1,-0.001216,   7.485,   85,     2.7
   159.4,0.009968,  1,-0.000610,   7.510,   85,     2.7
   159.6,0.009922,  1,0.000225,   7.529,   86,     2.7
   159.8,0.009872,  1,0.001167,   7.551,   85,     2.7
   160.0,0.009820,  1,0.002215,   7.567,   85,     2.7
   160.2,0.009768,  1,0.003188,   7.583,   85,     2.7
   160.4,0.009714,  1,0.004187,   7.605,   85,     2.7
